customer_id,age,gender,city_tier,membership_type,total_spend,num_transactions,avg_transaction_value,days_since_last_purchase,num_visits,product_categories_purchased,discount_used,high_value_customer
CUST001646,30,Male,Tier 2,Silver,896.23,9,99.58,37,12,2,50.13,0
CUST003418,,Female,Tier 2,Gold,3284.16,15,218.94,24,22,4,171.78,1
CUST003477,49,Male,Tier 2,Platinum,1590.42,19,83.71,13,,9,147.28,0
CUST002862,45,Female,Tier 2,Gold,4085.08,14,291.79,24,18,7,446.2,1
CUST001793,40,Female,Tier 2,Gold,4858.01,14,347,21,21,6,283.3,1
CUST003798,54,Male,Tier 1,Gold,8911.77,17,524.22,12,25,5,616.6,1
CUST003369,45,Male,Tier 3,Platinum,625.66,14,44.69,30,24,3,77.8,0
CUST003368,43,Female,Tier 2,Gold,1925.33,11,175.03,23,19,13,200.13,0
CUST003534,32,Male,Tier 1,Gold,2810.89,14,200.78,32,20,7,278.31,0
CUST003450,38,Female,Tier 2,Gold,1376.49,11,125.14,25,20,9,160.9,0
CUST000604,34,Male,Tier 2,Silver,508.93,7,72.7,42,16,4,19.97,0
CUST003057,,Male,Tier 1,Silver,1132.96,10,113.3,,17,4,70.73,0
CUST004384,53,Male,Tier 2,Gold,7571.62,21,360.55,20,39,10,896.21,1
CUST000127,23,Female,Tier 2,Silver,514.18,4,128.54,54,,4,35.66,0
CUST003877,61,,Tier 3,Gold,7516.23,14,536.87,18,25,9,771.19,1
CUST002936,53,Female,Tier 1,Platinum,614.66,19,32.35,28,28,8,56.54,0
CUST003532,56,Male,Tier 1,Gold,3906.07,21,186,31,31,12,461.55,1
CUST002731,51,Male,Tier 3,Silver,3389.99,15,226,32,25,3,111.34,1
CUST000828,25,Female,Tier 1,Gold,2030.17,6,338.36,40,13,4,211.1,0
CUST001640,22,Male,Tier 3,Silver,410.42,10,41.04,48,17,4,12.72,0
CUST000985,27,Male,Tier 2,Silver,451.82,11,41.07,46,17,4,28.6,0
CUST003282,42,Female,Tier 1,Silver,1115.74,12,92.98,26,19,7,42.38,0
CUST004997,59,Female,Tier 2,Gold,7112.74,17,418.4,17,24,10,783.24,1
CUST002189,38,Female,Tier 2,Gold,3095.3,10,309.53,25,22,9,172.5,1
CUST004905,58,Male,Tier 1,Platinum,9519.05,27,352.56,12,35,14,1375.01,1
CUST002444,47,Male,Tier 2,Platinum,5444.76,13,418.83,24,24,5,626.69,1
CUST000363,27,Female,Tier 3,Silver,264.69,5,52.94,50,11,2,16.4,0
CUST002350,38,Female,Tier 1,Silver,2247.1,10,224.71,24,17,12,45.54,0
CUST000346,29,Male,Tier 1,Silver,1188.86,11,108.08,43,15,2,31.47,0
CUST000815,33,Female,Tier 2,Silver,1221.07,13,93.93,49,19,4,35.1,0
CUST003206,36,Male,Tier 2,Gold,1867.88,7,266.84,27,10,7,213.47,0
CUST004183,43,Female,Tier 1,Platinum,9041.13,24,376.71,15,,12,733.46,1
CUST004820,49,Male,Tier 1,Platinum,5878.15,22,267.19,14,29,12,561.52,1
CUST003326,45,Male,Tier 2,Silver,3026.71,15,201.78,17,20,7,121.4,0
CUST004107,49,Female,Tier 1,Gold,4402.56,31,142.02,19,43,9,369.89,1
CUST002117,40,,Tier 3,Gold,2767.13,13,212.86,26,18,4,212.14,0
CUST001835,37,Female,Tier 2,Gold,4928.51,11,448.05,24,17,7,333,0
CUST000794,21,Female,Tier 2,Gold,1066.96,5,213.39,50,8,4,62.9,0
CUST004972,51,Male,Tier 1,Silver,4859.36,16,303.71,10,29,11,261.91,1
CUST002675,33,Male,Tier 3,Gold,2687.81,17,158.11,22,,4,227.11,0
CUST000095,26,,Tier 1,Silver,722.4,6,120.4,54,9,2,20.61,0
CUST003757,53,Male,Tier 1,Platinum,4411.25,17,259.49,13,27,13,520.24,1
CUST002892,30,Female,Tier 1,Gold,1874.4,15,124.96,23,25,6,205.17,0
CUST002372,37,Female,Tier 1,Platinum,3623.55,9,402.62,28,18,7,480.38,0
CUST004768,49,Male,Tier 1,Platinum,6821.1,30,227.37,8,42,10,611.9,1
CUST004456,54,Male,Tier 1,Platinum,5359.72,22,243.62,13,30,8,437.68,1
CUST003229,48,Male,Tier 1,Gold,560.87,18,31.16,30,28,7,47.03,0
CUST002854,43,Female,Tier 2,Gold,7379.15,12,614.93,23,18,6,468.33,1
CUST002913,36,Male,Tier 1,Platinum,238.49,12,19.87,15,18,7,20.61,0
CUST001866,30,Male,Tier 2,Gold,6832.73,24,284.7,19,35,4,752.4,1
CUST001858,39,Male,Tier 2,Silver,2536.94,22,115.32,27,30,8,201.52,0
CUST002646,35,Female,Tier 3,Platinum,4620.66,11,420.06,24,20,9,406.52,1
CUST002244,30,Male,Tier 2,Gold,8814.4,14,629.6,23,22,8,684.9,1
CUST002337,46,Female,Tier 1,Gold,5852.35,19,308.02,,26,4,540.23,1
CUST000951,26,Female,Tier 3,Silver,265.28,8,33.16,39,12,5,16.62,0
CUST003069,43,,Tier 2,Gold,2604.47,12,217.04,,21,9,302.13,0
CUST001121,33,Female,Tier 1,Gold,1301.39,8,162.67,49,10,9,138.77,0
CUST002598,43,Female,Tier 3,Gold,1879.65,8,234.96,26,15,7,205.81,0
CUST002205,34,Female,Tier 1,Gold,1454.52,13,111.89,16,17,11,122.97,0
CUST000420,28,Male,Tier 2,Silver,1336.25,7,190.89,43,12,7,50.18,0
CUST000923,,Female,Tier 2,Gold,1136.66,5,227.33,46,8,5,84.1,0
CUST001255,34,Male,Tier 3,Silver,432.49,10,43.25,44,20,3,31.82,0
CUST000478,29,Female,Tier 1,Silver,1718,7,245.43,58,9,3,73.91,0
CUST002036,60,,Tier 1,Gold,3357.39,16,209.84,22,23,8,180.41,1
CUST001203,28,Male,Tier 1,Gold,381.77,8,47.72,52,11,1,41.35,0
CUST002627,53,Male,Tier 3,Gold,2817.83,20,140.89,18,35,5,239.28,0
CUST004843,58,Female,Tier 1,Gold,15666.13,30,522.2,10,40,12,1465.21,1
CUST001971,46,Male,Tier 2,Gold,9146.62,18,508.15,18,24,6,1032.9,1
CUST003111,32,Female,Tier 3,Platinum,3952.36,10,395.24,35,15,5,429.78,0
CUST004019,46,Male,Tier 1,Platinum,7109.29,31,229.33,,41,11,583.62,1
CUST002152,55,Female,Tier 2,Gold,7399.78,12,616.65,23,22,10,617.75,1
CUST003688,44,Male,Tier 2,Gold,2838.89,13,218.38,21,22,8,145.71,0
CUST001998,34,Male,Tier 3,Gold,6322.02,13,486.31,23,21,5,616.64,1
CUST004034,35,Female,Tier 1,Gold,7392.05,27,273.78,,38,11,574.62,1
CUST003055,55,Female,Tier 1,Platinum,2443.03,14,174.5,25,24,9,264.97,0
CUST001249,29,Female,Tier 1,Silver,1015.81,1,1015.81,,3,4,51.13,0
CUST002193,58,Female,Tier 2,Gold,2734.06,15,182.27,29,23,7,138.48,0
CUST002713,45,Female,Tier 3,Gold,4221.27,7,603.04,,16,7,265.54,0
CUST000993,26,Male,Tier 3,Gold,1224.88,14,87.49,47,25,2,77.55,0
CUST002191,,Male,Tier 3,Silver,1363.84,11,123.99,19,20,7,94.28,0
CUST003763,43,Male,Tier 2,Platinum,8929.33,17,525.25,18,33,11,965.48,1
CUST003598,50,Male,Tier 1,Gold,3832.99,8,479.12,21,18,8,297.1,0
CUST001319,24,Female,Tier 1,Silver,562.73,4,140.68,48,,3,16.06,0
CUST001864,30,,Tier 1,Gold,3181.43,15,212.1,24,24,9,358.38,1
CUST002344,37,Male,Tier 1,Gold,2758.29,18,153.24,25,31,4,159.28,0
CUST002450,36,Male,Tier 1,Gold,886.67,18,49.26,23,22,5,56.99,0
CUST002137,42,Male,Tier 1,Gold,96.82,11,8.8,,16,9,11.42,0
CUST001066,,Female,Tier 2,Gold,121.96,9,13.55,39,12,9,7.88,0
CUST004986,68,Female,Tier 3,Gold,4955.09,26,190.58,17,38,12,446.02,1
CUST002622,48,Female,Tier 1,Platinum,4567.46,21,217.5,21,29,5,607.88,1
CUST000078,26,Male,Tier 1,Gold,201.46,7,28.78,46,14,6,15.75,0
CUST002899,39,Female,Tier 3,Gold,3838.95,18,213.27,19,23,9,432.68,1
CUST001315,28,Male,Tier 2,Silver,540.63,9,60.07,39,15,1,42.93,0
CUST004396,38,Female,Tier 2,Platinum,2328.06,32,72.75,8,44,13,270.3,0
CUST000873,,Male,Tier 2,Gold,140.56,6,23.43,37,11,3,16.22,0
CUST003851,46,Female,Tier 1,Gold,15202.29,31,490.4,12,48,9,1324.73,1
CUST004812,35,Male,Tier 2,Platinum,24286.43,26,934.09,13,40,9,2809.1,1
CUST002966,39,Female,Tier 2,Gold,2221.26,18,123.4,21,28,9,141.01,0
CUST003392,35,Male,Tier 2,Silver,3173.58,19,167.03,24,30,7,108.32,1
CUST002561,33,Male,Tier 2,Gold,1068.87,13,82.22,21,23,7,83.64,0
CUST004922,55,Male,Tier 1,Gold,12545.61,23,545.46,19,32,10,1137.39,1
CUST002636,50,Female,Tier 2,Silver,4065.31,12,338.78,21,,6,125.15,1
CUST003531,53,Male,Tier 2,Gold,2275.76,15,151.72,19,24,7,212.06,0
CUST000376,24,Male,Tier 1,Silver,707.61,9,78.62,40,16,1,30.22,0
CUST001909,,Male,Tier 2,Silver,4450.7,15,296.71,23,22,12,313.88,1
CUST004356,59,Male,Tier 2,Platinum,7049.49,22,320.43,13,32,10,729.67,1
CUST004403,43,Male,Tier 1,Gold,5089.9,27,188.51,,41,7,273.63,1
CUST004028,49,Female,Tier 1,Platinum,9571.52,28,341.84,12,39,8,1407.05,1
CUST001605,25,Male,Tier 1,Silver,188.77,14,13.48,34,19,4,4.79,0
CUST001119,29,Female,Tier 2,Silver,1040.53,7,148.65,50,9,12,49.79,0
CUST003678,40,Male,Tier 1,Gold,2194.17,20,109.71,26,30,3,150.05,0
CUST003491,39,,Tier 2,Silver,3130.27,17,184.13,17,24,9,66.88,1
CUST004889,54,Male,Tier 1,Gold,9728.25,25,389.13,13,41,9,771.49,1
CUST002959,51,Female,Tier 2,Platinum,3583.01,21,170.62,23,24,9,360.53,1
CUST001995,44,Female,Tier 1,Gold,3612.1,17,212.48,28,26,9,313.19,1
CUST004981,40,Female,Tier 1,Gold,5936.55,26,228.33,9,36,9,390.59,1
CUST004379,54,Female,Tier 1,Silver,2785.97,20,139.3,17,30,15,156.78,0
CUST002377,39,Female,Tier 2,Platinum,1283.91,18,71.33,23,29,8,144.04,0
CUST001343,30,Male,Tier 3,Silver,384.38,5,76.88,43,12,1,23.61,0
CUST000321,28,Male,Tier 3,Silver,1946.06,8,243.26,31,,5,46.52,0
CUST001620,33,Female,Tier 3,Gold,1204.4,9,133.82,39,14,5,114.05,0
CUST003714,30,,Tier 1,Platinum,3716.61,16,232.29,20,19,6,367.41,1
CUST002061,48,Female,Tier 2,Gold,3378.39,11,307.13,23,20,6,288.4,1
CUST002220,40,Female,Tier 1,Platinum,897.81,11,81.62,24,19,7,92.54,0
CUST001674,23,Male,Tier 1,Silver,355.27,6,59.21,45,10,3,10.33,0
CUST000261,23,Male,Tier 2,Silver,522.99,10,52.3,44,17,2,36.52,0
CUST004441,38,Male,Tier 3,Gold,10946.2,28,390.94,8,36,10,916.55,1
CUST002040,30,,Tier 2,Platinum,1015.32,22,46.15,24,31,5,114.77,0
CUST000902,,Female,Tier 3,Silver,382.87,8,47.86,44,13,4,8.84,0
CUST003745,34,Female,Tier 2,Gold,1681.37,12,140.11,27,21,6,196.95,0
CUST002027,56,Male,Tier 1,Gold,2970.69,14,212.19,25,25,4,154.75,0
CUST004235,36,Female,Tier 3,Platinum,6060.87,21,288.61,13,31,9,533.8,1
CUST001918,37,Female,Tier 1,Gold,4791.25,17,281.84,21,24,4,266.29,1
CUST001829,41,Male,Tier 1,Gold,2157.01,14,154.07,28,,14,212.84,0
CUST001574,21,Female,Tier 3,Silver,1705.61,7,243.66,42,10,1,78.09,0
CUST004418,35,Female,Tier 1,Platinum,5089.36,24,212.06,13,34,10,410.82,1
CUST004209,43,Female,Tier 2,Platinum,6732.76,30,224.43,13,37,13,936.93,1
CUST000225,25,Male,Tier 2,Silver,540.89,10,54.09,60,16,4,33.16,0
CUST000724,31,Female,Tier 2,Silver,617.6,8,77.2,54,18,3,40.54,0
CUST004509,58,Male,Tier 1,Platinum,6724.81,16,420.3,14,28,6,570.2,1
CUST001142,34,Male,Tier 2,Gold,1975.56,10,197.56,33,14,2,133.01,0
CUST002763,49,,Tier 2,Silver,2920.04,17,171.77,22,26,7,184.96,0
CUST000847,29,Female,Tier 2,Silver,565.97,5,113.19,33,14,3,29.08,0
CUST002552,30,Female,Tier 1,Gold,2254.1,14,161.01,26,19,6,267.62,0
CUST002929,54,,Tier 2,Platinum,7917.96,11,719.81,28,21,7,1017.93,1
CUST000118,22,Male,Tier 2,Gold,765.34,11,69.58,37,16,4,41.63,0
CUST000646,26,Female,Tier 1,Silver,2106.69,8,263.34,48,12,4,56.14,0
CUST000004,35,Male,Tier 2,Silver,1007.47,8,125.93,54,10,4,54.88,0
CUST004171,36,Male,Tier 2,Platinum,4299.9,29,148.27,20,48,9,423.87,1
CUST000468,31,Male,Tier 3,Gold,2312.78,8,289.1,41,10,5,224.75,0
CUST000006,26,Female,Tier 1,Gold,1080.93,8,135.12,59,17,4,127.65,0
CUST000920,28,Female,Tier 2,Gold,2662.06,9,295.78,47,15,4,317.1,0
CUST002596,30,Male,Tier 3,Platinum,617.97,8,77.25,13,14,8,79.17,0
CUST001064,19,Male,Tier 1,Platinum,1835.75,4,458.94,55,10,6,150.47,0
CUST002591,51,Female,Tier 1,Gold,4319.68,17,254.1,26,29,5,344.93,1
CUST000243,30,Male,Tier 2,Silver,539.58,7,77.08,32,11,7,32,0
CUST001161,18,Male,Tier 2,Silver,371.49,7,53.07,45,11,4,22.34,0
CUST002871,,Female,Tier 1,Platinum,4415.51,11,401.41,28,16,10,590.32,1
CUST003736,,,Tier 1,Silver,1890.8,14,135.06,24,15,4,56.33,0
CUST002398,33,Male,Tier 2,Platinum,1152.84,14,82.35,27,25,6,113.36,0
CUST003518,45,Female,Tier 1,Gold,2589.75,17,152.34,20,24,6,159.18,0
CUST003422,41,Other,Tier 2,Gold,1784.01,12,148.67,23,19,6,173.19,0
CUST002564,44,Female,Tier 1,Gold,895,9,99.44,25,19,6,106.94,0
CUST001606,23,Female,Tier 2,Silver,530.26,14,37.88,39,16,5,40.52,0
CUST004853,57,Male,Tier 2,Gold,3047.51,24,126.98,17,,8,258.25,0
CUST002325,41,,Tier 2,Silver,1509.76,10,150.98,28,15,8,62.34,0
CUST002710,54,Male,Tier 1,Silver,10106.33,13,777.41,25,20,5,614.27,1
CUST004422,41,Female,Tier 1,Platinum,9061.28,18,503.4,17,26,10,1085.73,1
CUST001313,34,Male,Tier 2,Silver,220.67,5,44.13,45,10,4,5.61,0
CUST003449,38,Female,Tier 1,Gold,1460.99,9,162.33,23,19,13,156.82,0
CUST003813,43,,Tier 3,Gold,4381.69,23,190.51,11,30,11,489.85,1
CUST004680,54,Female,Tier 1,Gold,4894.93,26,188.27,13,41,8,374.89,1
CUST002363,30,Male,Tier 1,Silver,817.59,19,43.03,20,26,11,35.57,0
CUST001976,38,Male,Tier 1,Platinum,1986.44,18,110.36,24,30,11,237.2,0
CUST003515,45,Female,Tier 3,Gold,1704.83,20,85.24,23,28,7,191.32,0
CUST001762,47,Male,Tier 1,Platinum,1630.05,24,67.92,26,35,2,139.12,0
CUST002740,48,Female,Tier 2,Gold,5620.22,16,351.26,32,24,7,382.83,1
CUST004684,45,Female,Tier 3,Platinum,4309.71,16,269.36,7,22,3,403.39,1
CUST002473,35,Male,Tier 1,Silver,4316.36,16,269.77,26,28,8,139.23,1
CUST004008,45,Female,Tier 1,Silver,5192.89,23,225.78,17,33,12,406.24,1
CUST001494,28,Male,Tier 1,Silver,689.47,15,45.96,34,20,2,18.98,0
CUST004207,56,Female,Tier 1,Platinum,5707.49,28,203.84,,,11,767.24,1
CUST002159,,,Tier 2,Gold,2167.6,15,144.51,21,24,5,190.47,0
CUST001170,32,Female,Tier 3,Silver,527.78,6,87.96,51,11,5,28.08,0
CUST004540,59,Male,Tier 3,Gold,7114.3,21,338.78,20,27,14,704.16,1
CUST000233,28,Male,Tier 1,Platinum,1607.42,5,321.48,53,9,6,191.3,0
CUST000067,,Male,Tier 3,Silver,1248.92,11,113.54,28,17,3,32.63,0
CUST001604,24,,Tier 1,Gold,727.23,6,121.2,48,11,2,52.73,0
CUST003284,49,Male,Tier 1,Gold,820.19,16,51.26,21,32,5,62.21,0
CUST003597,34,Male,Tier 2,Silver,1804.04,10,180.4,25,18,7,57.53,0
CUST000126,38,Female,Tier 1,Gold,2067.13,6,344.52,38,10,7,222.51,0
CUST001297,32,Male,Tier 1,Silver,1510.49,10,151.05,52,13,5,72.92,0
CUST001977,50,Male,Tier 1,Gold,2779.45,19,146.29,25,25,4,287.41,0
CUST004541,41,Male,Tier 1,Platinum,10553.03,28,376.89,12,38,12,923.98,1
CUST004505,49,Female,Tier 1,Silver,6241.86,23,271.39,14,33,11,145.97,1
CUST002076,39,Other,Tier 1,Platinum,2012.53,13,154.81,21,21,6,178.9,0
CUST003087,41,Female,Tier 2,Platinum,1372.66,14,98.05,18,21,4,174.25,0
CUST004369,45,Male,Tier 1,Platinum,15605.04,19,821.32,13,,6,2317.88,1
CUST003346,55,Male,Tier 1,Silver,3584.84,15,238.99,,28,6,172.47,1
CUST004488,46,Male,Tier 1,Platinum,7521.88,19,395.89,13,28,12,629.68,1
CUST002798,30,Male,Tier 1,Gold,5979.27,15,398.62,25,17,5,488.77,1
CUST000919,25,Male,Tier 3,Silver,749.31,10,74.93,45,13,5,19.25,0
CUST001647,27,Female,Tier 1,Gold,2135.6,12,177.97,35,,3,175.75,0
CUST000365,31,Female,Tier 1,Gold,775.33,4,193.83,45,8,3,75.63,0
CUST003288,40,Female,Tier 3,Platinum,1566.45,11,142.4,21,18,5,143.34,0
CUST002126,46,Female,Tier 1,Platinum,6222.85,14,444.49,27,23,6,772.72,1
CUST004124,54,,Tier 1,Gold,14830.27,27,549.27,15,37,13,972.68,1
CUST000526,18,Female,Tier 1,Silver,1157.82,9,128.65,48,15,5,43.26,0
CUST000056,32,Male,Tier 1,Silver,2907.71,10,290.77,49,16,8,124.25,0
CUST000639,21,Female,Tier 1,Silver,745.38,7,106.48,42,12,2,16.42,0
CUST000303,31,Male,Tier 2,Silver,583.09,8,72.89,42,12,4,15.64,0
CUST002767,41,Male,Tier 1,Gold,1325.83,15,88.39,23,24,11,71.44,0
CUST001277,39,Female,Tier 1,Gold,722.5,12,60.21,46,17,3,73.54,0
CUST002056,35,Male,Tier 1,Platinum,2776.84,19,146.15,23,25,6,375.9,0
CUST003645,35,Male,Tier 1,Platinum,2872.63,16,179.54,32,,6,287.19,0
CUST004144,55,Male,Tier 1,Gold,15270.04,22,694.09,20,37,14,1307.37,1
CUST002879,44,Male,Tier 1,Gold,4995.44,11,454.13,33,20,6,511.4,1
CUST004203,42,Female,Tier 1,Silver,2366.93,24,98.62,15,45,9,66.43,0
CUST002287,48,Female,Tier 3,Gold,6954.04,14,496.72,29,17,6,710.91,1
CUST002262,45,Male,Tier 1,Silver,2951.44,11,268.31,22,15,5,137.09,0
CUST002297,45,Male,Tier 1,Gold,3637.93,20,181.9,,29,6,220.48,1
CUST001754,30,Female,Tier 1,Silver,2125.59,18,118.09,22,,10,152.99,0
CUST001969,,Male,Tier 2,Gold,2685.88,11,244.17,19,15,5,294.35,0
CUST004375,61,Female,Tier 1,Platinum,5420.64,16,338.79,,31,13,472.44,1
CUST003118,35,Male,Tier 3,Gold,4559.83,16,284.99,31,20,6,529.18,1
CUST002394,36,Male,Tier 1,Gold,1063.72,15,70.91,25,23,6,126.22,0
CUST000524,30,Female,Tier 3,Silver,575.46,4,143.86,,4,3,36.33,0
CUST003901,46,Female,Tier 1,Silver,6335.54,28,226.27,10,40,6,465.38,1
CUST003123,45,Female,Tier 2,Silver,3815.82,21,181.71,22,32,4,93.78,1
CUST004157,57,Male,Tier 1,Silver,7496.17,26,288.31,13,32,7,178.86,1
CUST001970,51,Male,Tier 2,Gold,1836.74,14,131.2,34,24,8,132.71,0
CUST000672,18,,Tier 3,Silver,487.73,7,69.68,45,14,1,30.39,0
CUST004189,47,Male,Tier 1,Platinum,5371.64,36,149.21,,41,9,473.02,1
CUST000667,26,,Tier 1,Gold,696.21,3,232.07,41,11,2,82.1,0
CUST004362,43,Male,Tier 2,Platinum,7914.49,28,282.66,11,37,12,940.73,1
CUST001888,45,Female,Tier 3,Platinum,4356.31,12,363.03,16,17,6,558.73,0
CUST003267,34,Male,Tier 1,Gold,3202.03,11,291.09,24,17,7,231.04,0
CUST000281,28,Male,Tier 2,Silver,766.55,12,63.88,45,20,1,35.89,0
CUST001720,25,Male,Tier 2,Silver,698.51,5,139.7,44,10,3,18.21,0
CUST002948,30,Male,Tier 2,Gold,2411.99,20,120.6,38,30,8,206.76,0
CUST000900,23,,Tier 3,Silver,200.8,5,40.16,52,7,3,9.59,0
CUST004875,45,Male,Tier 3,Gold,10828.57,33,328.14,20,48,11,542.55,1
CUST000761,25,Female,Tier 1,Gold,1065.81,10,106.58,33,17,8,102.68,0
CUST001907,30,Male,Tier 1,Silver,8879.79,7,1268.54,31,13,8,427.84,1
CUST004043,35,Female,Tier 2,Gold,1820.34,33,55.16,11,49,11,197.79,0
CUST003824,53,Female,Tier 1,Gold,9962.15,30,332.07,10,38,10,506.38,1
CUST004139,,Female,Tier 1,Gold,10771.03,15,718.07,19,31,13,822.72,1
CUST003819,48,Female,Tier 1,Gold,10181.25,36,282.81,12,46,13,669.19,1
CUST004301,47,Male,Tier 1,Platinum,1373.89,26,52.84,,33,8,195.02,0
CUST002594,42,Other,Tier 2,Gold,7659.02,10,765.9,31,17,4,458.36,1
CUST004165,47,Male,Tier 3,Gold,14817.32,20,740.87,19,28,8,1448.87,1
CUST003032,36,Female,Tier 2,Silver,4329.34,12,360.78,31,20,10,172.15,1
CUST003580,33,Female,Tier 1,Platinum,2804.54,13,215.73,15,21,7,230.81,0
CUST002833,54,Male,Tier 1,Silver,4632.66,16,289.54,13,27,12,210.89,1
CUST003473,42,Other,Tier 2,Gold,2772.35,13,213.26,28,19,8,204.27,0
CUST000138,26,Female,Tier 2,Silver,955.17,11,86.83,40,17,7,45.18,0
CUST002181,40,Female,Tier 1,Gold,5605.42,19,295.02,21,29,4,419.36,1
CUST002129,,Other,Tier 2,Gold,1098.23,11,99.84,20,18,8,102.15,0
CUST003178,37,Female,Tier 1,Gold,4045.58,13,311.2,15,28,5,337.02,1
CUST004391,57,Male,Tier 1,Platinum,6603.83,36,183.44,10,45,9,583.52,1
CUST004262,49,Female,Tier 2,Gold,4933.67,23,214.51,15,44,11,347.95,1
CUST004345,,Male,Tier 2,Gold,3736.66,22,169.85,16,30,12,439.1,1
CUST001332,,Female,Tier 3,Silver,703.71,8,87.96,48,11,6,52.38,0
CUST002018,30,Female,Tier 2,Platinum,6523.68,17,383.75,12,29,8,568.27,1
CUST002483,57,Female,Tier 2,Silver,2781.84,15,185.46,33,26,7,142.54,0
CUST001359,20,Female,Tier 3,Silver,1202.31,9,133.59,63,16,5,73.83,0
CUST001330,30,Male,Tier 2,Silver,3241.42,5,648.28,52,12,5,162.43,0
CUST002151,40,Male,Tier 2,Silver,4044.72,18,224.71,23,24,6,138.64,1
CUST002123,41,Female,Tier 3,Gold,957.43,12,79.79,24,23,9,96.42,0
CUST003982,68,Male,Tier 1,Platinum,8191.07,27,303.37,13,38,6,830.31,1
CUST001253,18,Female,Tier 3,Silver,1191.69,10,119.17,39,14,3,47.59,0
CUST003279,42,Other,Tier 2,Gold,144.26,14,10.3,30,23,6,15.95,0
CUST003375,30,Male,Tier 1,Gold,1181.19,18,65.62,28,25,9,76.92,0
CUST002815,,Female,Tier 2,Gold,2604.08,15,173.61,29,25,3,183.7,0
CUST001849,49,Male,Tier 2,Silver,2621.22,15,174.75,32,21,8,64.48,0
CUST003038,43,Female,Tier 2,Gold,3505.91,18,194.77,17,27,10,401.21,1
CUST000389,32,Female,Tier 2,Gold,501.15,4,125.29,48,10,7,56.8,0
CUST000236,,Male,Tier 2,Silver,1761.01,6,293.5,56,11,5,109.95,0
CUST001078,25,Female,Tier 3,Silver,953.7,9,105.97,47,16,5,22.01,0
CUST001985,49,Male,Tier 2,Silver,545.46,14,38.96,28,20,7,31.12,0
CUST004364,63,Male,Tier 1,Platinum,8650.93,30,288.36,18,35,13,1027.32,1
CUST003963,52,Male,Tier 2,Platinum,11911.57,25,476.46,15,32,12,1185.25,1
CUST000771,31,Male,Tier 3,Gold,202.51,6,33.75,47,8,2,13.85,0
CUST002166,33,Male,Tier 2,Gold,5995.77,12,499.65,15,22,7,479.08,1
CUST000674,26,Male,Tier 3,Gold,651.42,8,81.43,37,12,3,71.34,0
CUST000250,30,Male,Tier 2,Gold,2265.65,8,283.21,44,13,4,154.39,0
CUST001575,30,Female,Tier 2,Silver,688.26,4,172.06,42,14,5,14.57,0
CUST003420,37,Male,Tier 2,Gold,2030.84,12,169.24,30,18,3,231.66,0
CUST002082,46,Female,Tier 3,Platinum,4233.36,16,264.58,30,26,5,546.13,1
CUST001824,,Female,Tier 1,Gold,5764.48,13,443.42,22,18,8,341.75,1
CUST000717,28,Female,Tier 2,Silver,712.23,7,101.75,44,11,1,15.56,0
CUST004693,61,Female,Tier 1,Gold,7579.46,20,378.97,13,27,10,460.55,1
CUST002049,39,Male,Tier 1,Gold,3352.75,12,279.4,20,19,10,373.06,1
CUST004179,70,Female,Tier 1,Platinum,2602.54,23,113.15,19,35,12,363.22,0
CUST002725,57,Female,Tier 2,Gold,1404.54,16,87.78,37,24,8,147.25,0
CUST004545,55,Male,Tier 1,Gold,7793.99,22,354.27,14,36,11,471.44,1
CUST001461,27,Female,Tier 3,Silver,615.27,8,76.91,43,13,3,37.2,0
CUST001669,32,Female,Tier 1,Gold,1184.61,7,169.23,47,11,2,138.69,0
CUST002757,43,Female,Tier 1,Silver,1271.87,12,105.99,23,21,8,29.68,0
CUST002001,36,Female,Tier 3,Gold,2566.12,7,366.59,19,9,8,306.96,0
CUST000405,25,Male,Tier 2,Silver,1158.44,7,165.49,52,12,2,32.55,0
CUST000385,24,Female,Tier 1,Silver,1337.79,9,148.64,33,14,4,54.4,0
CUST004516,42,Male,Tier 2,Platinum,4053.54,23,176.24,13,,12,535.01,1
CUST002153,42,Male,Tier 1,Gold,1148.58,16,71.79,25,20,5,115.51,0
CUST001634,33,Female,Tier 1,Silver,967.87,11,87.99,47,15,6,22.49,0
CUST004610,43,Female,Tier 1,Gold,8093.59,31,261.08,19,46,11,881.11,1
CUST003926,48,Female,Tier 2,Platinum,7281.18,26,280.05,12,34,10,668.84,1
CUST004159,45,,Tier 1,Platinum,3788.4,19,199.39,8,31,15,357.83,1
CUST000224,19,Female,Tier 3,Silver,2103.84,8,262.98,27,10,6,163.15,0
CUST002194,31,Female,Tier 1,Gold,2208.32,20,110.42,25,28,5,177.62,0
CUST003137,49,Female,Tier 1,Silver,3186.59,17,187.45,20,24,11,175.89,1
CUST001825,43,Female,Tier 2,Gold,2211.86,17,130.11,18,23,5,145.92,0
CUST004625,55,Male,Tier 1,Platinum,20083.38,30,669.45,11,44,11,1855.61,1
CUST000798,31,Male,Tier 1,Silver,134.63,7,19.23,49,14,3,9.3,0
CUST002872,45,Female,Tier 3,Platinum,1491.51,19,78.5,25,31,8,156.69,0
CUST000010,30,Male,Tier 3,Silver,305.86,7,43.69,43,16,5,8.5,0
CUST001945,46,Male,Tier 2,Platinum,3023.85,14,215.99,26,20,5,248.9,0
CUST001839,41,Female,Tier 1,Platinum,4424.25,13,340.33,29,23,8,644.09,1
